id_local,coordenada_x_local,coordenada_y_local
110903,435284,4471865
110904,435467,4471894
110905,439409,4480906
110906,439550,4480905
110907,436660,4469495
110911,436385,4469266
110924,436193,4469378
110934,437367,4470906
110935,437297,4471081
110936,437218,4471050
110938,437168,4471161
110940,437317,4471186
110943,433701,4471675
110948,433610,4470595
110949,433752,4470654
110954,439506,4480948
110955,439765,4481034
110960,440298,4481052
110965,436132,4469313
110967,436054,4469155
110968,436045,4469201
110972,436073,4469422
110973,436300,4469625
110974,436097,4469705
110975,436104,4469712
110976,436038,4469721
110984,437266,4471151
110988,437374,4471033
110994,437503,4471086
110998,437426,4471073
111002,434967,4470694
111003,433919,4470462
111008,433724,4470453
111016,436018,4469790
111017,441456,4483001
111038,437490,4471149
111043,440579,4479579
111051,437453,4471023
111053,437417,4470991
111067,434300,4469671
111093,435423,4469197
111101,437667,4470964
111105,437691,4471045
111121,441575,4483151
111127,437635,4471033
111129,435409,4469244
111130,435390,4469226
111138,435461,4469326
111141,434539,4470202
111142,434524,4469952
111148,434581,4469562
111149,434556,4469567
111150,434496,4469581
111171,437554,4471258
111173,437858,4471083
111174,437843,4471077
111180,437848,4470857
111185,437760,4470901
111190,435545,4469224
111195,435500,4468934
111208,437988,4470883
111209,438102,4470943
111211,437959,4470810
111212,434408,4469617
111213,434592,4469674
111214,435034,4469722
111226,435034,4469731
111233,434619,4470310
111236,438064,4470852
111239,438163,4470737
111240,438101,4470694
111252,439705,4480931
111253,435514,4471862
111254,435491,4471863
111255,435461,4471871
111256,435412,4471866
111257,435495,4471992
111258,435531,4472024
111260,435606,4468941
111262,435445,4468931
111283,437930,4470763
111285,437929,4470760
111291,437973,4470627
111297,435446,4468883
111301,435431,4468796
111302,435569,4468858
111303,435347,4471653
111304,435324,4471675
111305,435311,4471685
111306,435089,4471561
111307,434890,4471688
111308,434950,4471572
111320,434800,4470601
111322,434864,4470559
111327,438273,4473968
111331,437746,4470747
111336,437940,4470534
111338,438039,4470521
111343,435814,4468727
111345,435958,4468959
111346,435846,4468934
111347,435783,4468919
111350,435894,4469039
111358,435442,4472696
111359,434885,4470170
111361,438618,4473014
111363,438584,4473057
111371,442339,4482116
111376,439728,4480926
111378,439772,4480950
111382,436031,4468917
111383,436029,4468899
111391,436371,4469114
111393,436512,4469193
111408,437885,4470412
111411,437923,4470391
111423,440480,4479354
111426,437862,4470351
111429,437882,4470259
111431,437830,4470172
111439,440735,4479367
111452,437754,4470069
111460,443086,4485090
111464,441849,4483243
111482,437830,4470237
111492,439914,4480850
111502,437120,4470367
111504,437801,4469916
111510,437849,4469899
111512,437900,4470192
111520,438524,4473229
111522,438543,4473272
111525,438031,4472833
111530,437045,4470231
111532,436923,4469970
111556,437378,4472608
111565,438114,4470298
111567,440547,4480747
111568,434943,4471587
111569,434801,4471717
111570,434847,4471964
111571,435142,4471986
111572,433757,4471777
111573,433816,4471772
111574,433686,4471749
111577,438040,4470423
111579,437959,4470349
111582,438012,4470377
111587,438026,4470302
111589,436561,4468846
111590,436547,4468631
111592,436450,4468596
111593,436450,4468585
111594,438076,4470666
111595,437037,4470407
111600,434767,4469683
111601,434670,4469874
111605,438891,4481340
111606,438784,4481145
111612,437421,4469921
111645,437754,4472272
111651,436677,4470196
111664,436457,4469821
111666,436479,4469890
111667,436379,4472553
111672,437385,4472849
111680,438147,4470511
111685,438325,4470572
111690,440735,4479345
111692,440415,4481049
111693,440390,4481145
111694,440366,4481165
111695,440536,4481175
111698,438324,4470484
111702,436635,4469851
111703,436684,4469441
111714,440649,4481169
111715,434611,4469580
111716,435137,4469821
111717,434919,4469808
111718,434908,4469789
111719,435194,4471900
111721,436405,4469289
111726,434608,4469559
111735,437732,4473692
111737,438132,4470598
111738,438263,4470680
111740,438286,4470805
111741,438215,4470751
111742,438223,4470818
111743,438181,4470735
111744,438634,4470762
111745,438507,4470628
111746,438510,4470543
111759,436143,4469423
111760,436118,4469392
111763,435892,4471566
111765,435209,4471927
111766,435294,4471901
111767,435343,4471964
111768,435352,4471952
111769,435317,4471994
111770,435317,4472001
111781,435964,4472527
111782,434578,4469520
111785,438472,4470526
111788,442216,4482193
111794,440738,4479352
111796,440792,4479352
111798,436452,4470149
111812,436262,4469613
111815,436061,4469666
111819,440812,4479354
111822,440703,4479026
111831,433987,4468799
111835,435572,4472204
111836,435162,4468709
111837,434967,4469334
111840,439222,4468977
111843,439590,4471638
111844,438820,4471256
111850,437706,4471391
111853,440623,4479202
111854,440745,4479085
111856,440600,4479018
111858,440508,4479146
111859,440497,4479154
111863,437638,4471458
111873,435627,4469583
111877,439839,4469108
111878,439976,4469106
111883,440065,4468879
111885,440029,4468926
111886,439855,4468948
111907,440905,4481151
111909,440722,4480880
111910,440720,4480911
111912,440425,4481441
111917,441726,4481752
111921,436550,4468935
111922,436517,4468772
111936,435444,4469318
111938,435422,4469268
111944,435446,4469221
111946,435490,4469334
111952,440480,4479146
111960,440539,4479196
111961,440346,4479168
111963,437343,4471352
111968,438141,4470821
111969,439616,4471410
111978,441448,4483560
111980,441426,4483617
111987,435498,4469303
111988,435465,4469235
111989,435511,4468940
112011,435391,4468892
112016,435487,4468869
112020,440825,4469119
112037,440346,4479406
112038,440368,4479330
112039,441308,4469898
112041,436843,4470401
112045,438016,4470955
112049,436920,4471009
112061,435947,4468957
112069,436044,4469076
112070,435878,4469030
112072,436035,4468979
112074,436031,4468922
112081,441348,4469516
112085,441370,4469474
112088,435662,4468623
112089,436063,4469243
112094,440376,4479311
112095,440316,4479352
112099,441612,4483253
112105,435208,4468603
112106,435231,4468547
112121,436571,4469189
112122,436525,4469194
112127,436170,4468250
112131,437042,4469216
112132,437121,4469412
112133,437129,4469350
112134,437020,4469363
112136,441285,4469585
112139,438760,4481844
112145,441353,4483636
112146,438600,4482300
112149,441310,4469373
112150,441323,4469377
112152,441318,4469362
112164,436719,4469294
112167,437537,4469557
112170,435343,4468150
112183,435398,4468255
112184,436232,4468190
112186,437792,4471209
112187,435370,4468329
112192,436106,4468194
112195,441483,4469386
112200,440335,4470418
112203,440379,4470494
112205,441898,4481963
112206,441839,4482000
112207,441326,4482280
112208,441433,4482389
112209,441446,4482195
112210,441704,4482180
112212,435347,4472057
112213,435422,4472106
112214,435365,4472161
112223,437830,4470090
112224,437894,4470197
112226,435155,4471993
112228,434865,4472204
112231,434759,4472283
112232,434779,4472270
112233,434722,4472193
112234,440150,4479397
112237,438032,4470170
112239,436102,4468195
112240,435779,4468145
112241,435403,4469321
112246,438204,4469284
112247,438446,4469557
112268,434785,4472219
112270,438176,4470386
112280,440188,4470468
112282,434494,4472295
112283,434453,4472273
112284,434525,4472210
112285,434517,4472214
112286,434584,4472150
112287,434586,4472145
112288,434705,4472067
112289,434715,4472089
112290,434727,4472010
112291,440074,4480902
112296,440262,4470517
112297,438136,4470310
112303,435823,4469594
112316,446269,4472549
112322,440265,4470504
112323,440141,4470522
112327,441455,4483662
112329,441460,4483590
112331,439528,4482808
112335,439661,4481498
112347,434696,4471982
112348,434544,4471889
112349,434572,4472134
112350,434569,4472140
112351,434492,4472140
112353,434377,4472153
112355,434419,4472289
112356,434308,4472335
112360,445864,4473397
112361,445846,4473497
112363,445919,4473108
112364,445919,4473111
112365,445916,4473124
112371,439089,4471914
112374,438102,4470476
112383,438359,4470431
112387,438295,4470581
112388,438118,4470531
112389,438116,4470606
112392,440194,4470710
112393,440167,4470608
112394,440167,4470615
112396,440305,4470726
112398,440307,4470563
112403,439137,4481995
112404,439133,4482022
112408,442522,4484712
112409,437856,4481518
112415,438212,4470791
112417,438199,4470758
112427,434135,4472333
112428,434329,4471954
112429,434284,4472005
112430,434275,4471580
112431,433719,4471532
112434,433680,4470635
112440,440249,4470762
112441,440257,4470795
112442,440261,4470769
112445,440264,4470739
112449,440108,4470775
112450,440300,4470793
112452,440272,4470839
112454,440440,4470768
112456,440370,4470634
112458,433847,4470567
112459,433728,4470854
112469,440314,4470785
112470,440324,4470693
112471,440337,4470593
112475,445754,4473089
112478,445364,4473390
112479,443415,4483858
112481,443425,4483833
112485,433704,4470424
112486,433755,4470435
112487,433772,4470453
112488,433863,4470473
112489,432891,4470112
112491,445507,4473506
112493,445133,4473444
112494,445223,4473575
112502,440507,4470846
112504,440485,4470909
112512,437936,4471540
112514,439340,4472027
112517,439594,4471633
112519,438009,4471218
112521,438820,4471316
112523,433620,4470188
112526,434134,4469964
112527,434125,4469909
112532,439883,4478993
112542,445248,4473612
112543,445047,4473490
112546,439877,4479135
112551,443139,4483972
112553,439341,4480243
112554,439380,4480184
112556,445125,4473576
112558,445044,4473534
112562,445030,4473421
112565,440560,4470938
112570,440988,4470371
112571,441002,4470381
112574,440707,4471030
112578,444889,4473163
112579,444787,4473110
112584,444791,4473248
112591,442953,4484431
112592,442891,4483049
112594,439459,4482322
112596,434130,4469900
112597,433791,4469920
112598,434006,4469838
112601,437667,4471655
112606,437601,4471864
112614,440593,4471277
112616,440612,4471234
112621,434067,4469823
112622,434001,4469753
112623,434038,4469692
112624,434177,4469779
112625,434106,4469849
112626,434104,4469835
112627,434135,4469701
112628,434176,4469650
112629,434320,4469818
112630,441291,4484546
112631,441302,4484604
112634,444780,4473152
112644,444447,4473512
112647,437344,4471207
112655,436131,4469463
112660,440478,4471146
112661,440490,4471158
112665,441296,4484594
112667,443306,4483685
112670,442847,4484093
112671,442836,4484123
112672,440828,4483837
112673,443399,4484501
112674,441595,4482794
112675,434325,4469818
112677,440415,4471078
112680,440501,4471065
112682,440547,4471016
112683,440407,4470915
112689,440286,4470896
112690,440174,4470955
112696,444527,4473622
112697,444546,4473622
112703,444522,4473232
112705,435687,4468790
112707,436671,4468977
112709,436542,4468837
112711,437819,4470958
112714,436500,4469936
112715,437412,4471927
112717,440462,4471244
112718,440386,4471179
112722,440377,4471148
112729,444552,4473330
112731,434372,4469731
112732,434307,4469669
112733,434261,4469679
112734,434230,4469700
112735,434239,4469729
112736,434250,4469733
112738,434305,4470094
112739,434410,4470153
112740,434371,4470062
112741,434366,4470047
112742,444470,4473050
112744,444127,4473208
112745,444104,4473202
112746,444082,4473196
112753,435960,4468448
112755,437335,4471351
112756,437357,4471374
112762,437442,4470859
112764,444419,4473625
112769,444078,4474039
112774,444780,4472783
112777,444060,4473138
112779,444949,4472765
112780,444908,4472767
112783,444804,4472718
112784,444970,4472675
112786,445186,4472576
112787,445530,4472081
112793,439795,4470919
112800,441900,4482609
112805,441560,4482562
112807,441213,4482835
112808,440039,4470909
112815,445337,4472824
112818,445028,4472832
112819,445254,4473002
112825,445615,4473264
112836,439621,4471413
112840,436855,4470414
112848,440062,4478912
112852,437681,4470856
112855,438010,4470958
112880,439707,4470781
112888,439555,4470866
112898,437139,4469908
112899,437115,4471578
112902,437070,4469909
112903,435571,4468631
112904,437022,4471014
112911,445932,4473066
112914,446319,4473044
112915,446449,4473273
112916,446538,4473483
112917,439442,4470900
112923,442654,4483833
112925,441312,4484490
112927,439981,4483880
112928,439051,4482094
112939,439363,4470784
112940,439037,4482114
112941,439012,4482114
112942,443000,4483374
112943,440557,4484103
112951,438475,4470532
112959,435608,4468879
112960,436640,4469711
112969,446669,4473245
112972,444322,4473661
112973,444377,4473679
112975,439287,4470790
112986,439606,4470382
112989,435370,4468244
112991,435362,4468335
112992,435382,4468322
112994,437284,4469411
113000,434377,4470039
113001,434537,4470072
113002,434591,4470159
113003,434503,4470215
113004,434526,4470189
113005,434530,4469997
113006,437281,4469440
113008,435780,4468157
113011,446736,4472657
113012,446716,4472581
113013,446076,4473476
113014,446005,4473138
113015,446064,4473160
113018,446942,4473000
113019,445233,4472902
113020,446632,4473162
113022,438273,4471052
113023,437968,4471133
113024,438823,4471235
113025,438747,4470967
113026,438739,4470969
113027,438762,4470840
113028,434527,4469955
113029,434768,4469583
113030,434832,4469564
113031,434912,4469890
113032,436299,4472471
113033,436212,4472464
113034,441591,4482079
113035,443082,4483572
113036,443025,4483560
113037,442845,4483153
113038,442811,4483195
113039,438066,4471113
113040,438112,4471182
113041,438238,4471304
113042,438232,4471381
113043,438189,4471370
113044,438074,4471273
113048,439309,4470467
113050,442819,4483211
113052,443005,4483981
113055,443080,4484025
113056,442930,4483463
113065,440055,4470405
113068,435626,4468118
113069,435630,4468154
113070,436347,4468221
113071,437103,4470845
113080,436204,4472514
113081,437487,4472647
113087,438444,4469548
113095,439169,4466108
113096,439079,4466081
113109,439943,4470411
113115,438067,4471267
113116,438137,4471324
113117,438289,4471404
113118,438403,4471314
113119,438310,4471169
113120,438210,4471197
113121,438328,4471275
113123,438415,4471370
113124,438364,4471391
113125,438308,4471414
113126,438294,4471437
113127,437298,4472606
113128,436425,4472622
113129,436464,4472457
113130,436436,4472452
113131,433571,4470134
113132,436192,4472583
113133,434820,4470221
113134,434901,4470008
113135,434520,4470319
113136,442970,4483472
113137,442776,4484302
113150,442862,4484268
113152,443128,4483679
113161,440002,4470250
113167,439987,4470220
